day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity
10.3수,삼성 라이온즈,20,2,0,12,1,0,승,대구,21.2,0,47
10.3수,kt wiz,8,1,0,8,0,0,승,서울,21.5,0,43
10.3수,LG 트윈스,11,1,0,8,0,1,패,서울,21.5,0,43
10.3수,롯데 자이언츠,9,0,1,9,1,1,패,대전,19.9,0,56
10.3수,한화 이글스,9,1,0,6,1,0,승,대전,19.9,0,56
10.4목,KIA 타이거즈,11,4,1,5,0,0,승,인천,23.1,0,47
10.4목,SK 와이번스,10,1,0,14,1,0,패,인천,23.1,0,47
10.4목,롯데 자이언츠,13,3,0,12,2,1,승,대전,22.6,0,59
10.4목,한화 이글스,5,1,0,13,0,3,패,대전,22.6,0,59
10.6토,KIA 타이거즈,13,1,1,6,0,1,승,인천,21.7,0,66
10.6토,SK 와이번스,8,2,3,5,0,2,패,인천,21.7,0,66
10.6토,한화 이글스,9,2,0,6,2,0,패,부산,21.7,0,74
10.6토,롯데 자이언츠,9,2,1,8,0,0,승,부산,21.7,0,74
10.6토,LG 트윈스,7,2,0,5,0,0,승,서울,20.5,0,66
10.6토,두산 베어스,4,0,1,7,2,0,패,서울,20.5,0,66
10.6토,삼성 라이온즈,6,1,0,4,1,1,패,수원,20.3,0,73
10.6토,kt wiz,9,0,1,10,0,0,승,수원,20.3,0,73
10.6토,키움 히어로즈,12,2,0,11,1,0,패,창원,21.5,0,79
10.6토,NC 다이노스,5,2,0,8,1,0,승,창원,21.5,0,79
10.6토,KIA 타이거즈,9,3,0,8,1,2,패,인천,21.7,0,66
10.6토,SK 와이번스,11,0,2,8,0,2,승,인천,21.7,0,66
10.7일,KIA 타이거즈,10,1,0,8,1,1,패,서울,17.9,0,29
10.7일,두산 베어스,13,1,1,5,0,1,승,서울,17.9,0,29
10.7일,롯데 자이언츠,15,2,0,10,1,0,승,창원,21.4,0,82
10.7일,NC 다이노스,9,0,0,6,0,1,패,창원,21.4,0,82
10.9화,한화 이글스,16,3,0,7,0,2,승,수원,17.2,0,61
10.9화,kt wiz,11,1,1,14,1,0,패,수원,17.2,0,61
10.9화,KIA 타이거즈,12,0,0,12,1,1,패,부산,18.8,0,68
10.9화,롯데 자이언츠,16,0,2,6,1,2,승,부산,18.8,0,68
10.9화,삼성 라이온즈,11,3,2,10,0,0,승,인천,17.7,0,50
10.9화,SK 와이번스,8,2,0,9,0,0,패,인천,17.7,0,50
10.10수,kt wiz,12,2,0,7,1,0,승,부산,16.8,0,52
10.10수,롯데 자이언츠,6,1,0,12,1,3,패,부산,16.8,0,52
10.10수,kt wiz,8,4,0,6,1,0,승,부산,16.8,0,52
10.10수,롯데 자이언츠,4,0,1,10,1,1,패,부산,16.8,0,52
10.10수,한화 이글스,5,1,0,5,1,1,패,광주,13.9,0,54
10.10수,KIA 타이거즈,10,1,0,7,1,0,승,광주,13.9,0,54
10.10수,SK 와이번스,10,4,4,6,0,0,승,서울,12.2,0,45
10.10수,두산 베어스,11,0,0,12,2,0,패,서울,12.2,0,45
10.11목,롯데 자이언츠,6,1,1,6,3,0,승,광주,13.2,0,46
10.11목,KIA 타이거즈,5,0,0,6,1,2,패,광주,13.2,0,46
10.11목,SK 와이번스,7,1,0,6,1,1,패,서울,12.1,0,40
10.11목,두산 베어스,12,1,1,10,0,0,승,서울,12.1,0,40
10.12금,롯데 자이언츠,8,2,0,9,1,2,패,광주,14.8,0,49
10.12금,KIA 타이거즈,8,0,3,6,0,2,승,광주,14.8,0,49
10.12금,NC 다이노스,8,0,0,6,1,1,패,서울,14.3,0,46
10.12금,두산 베어스,17,2,0,12,2,0,승,서울,14.3,0,46
10.12금,키움 히어로즈,15,1,0,7,0,2,승,수원,13.3,0,52
10.12금,kt wiz,11,0,0,6,2,0,패,수원,13.3,0,52
10.13토,kt wiz,12,2,0,3,1,1,승,서울,16.5,0,38
10.13토,두산 베어스,15,0,2,8,4,0,패,서울,16.5,0,38
10.13토,LG 트윈스,8,0,1,8,1,0,승,인천,15.5,0,56
10.13토,SK 와이번스,12,1,1,12,0,1,패,인천,15.5,0,56
10.13토,롯데 자이언츠,8,3,1,9,1,2,승,광주,16.5,0,55
10.13토,KIA 타이거즈,7,0,0,8,2,0,패,광주,16.5,0,55
10.13토,NC 다이노스,8,3,0,11,0,1,패,대전,15.4,0,62
10.13토,한화 이글스,11,1,0,4,1,0,승,대전,15.4,0,62
10.13토,키움 히어로즈,9,2,1,6,1,1,패,대구,16.9,0,52
10.13토,삼성 라이온즈,18,4,2,8,1,0,승,대구,16.9,0,52
10.14일,두산 베어스,8,1,1,2,1,0,승,부산,17.7,0,62
10.14일,롯데 자이언츠,9,0,0,4,3,0,패,부산,17.7,0,62
10.16화,KIA 타이거즈,8,2,0,7,0,4,패,서울,16.9,0,47
10.16화,키움 히어로즈,11,1,1,6,0,0,승,서울,16.9,0,47
10.19금,키움 히어로즈,9,1,0,10,1,4,승,대전,15.1,0,59
10.19금,한화 이글스,12,0,3,10,0,1,패,대전,15.1,0,59
10.20토,키움 히어로즈,10,2,0,11,0,1,승,대전,16.1,0,51
10.20토,한화 이글스,9,0,0,12,0,2,패,대전,16.1,0,51
10.22월,한화 이글스,8,1,0,3,2,2,승,서울,17.3,0,43
10.22월,키움 히어로즈,5,0,0,8,1,0,패,서울,17.3,0,43
10.23화,한화 이글스,9,0,1,7,1,1,패,서울,14.5,0,71
10.23화,키움 히어로즈,6,0,0,5,2,1,승,서울,14.5,0,71
10.27토,키움 히어로즈,11,3,0,12,1,1,패,인천,9.7,0,43
10.27토,SK 와이번스,13,4,0,6,1,3,승,인천,9.7,0,43
10.28일,키움 히어로즈,5,0,0,13,2,0,패,인천,10.7,0,76
10.28일,SK 와이번스,9,3,0,5,0,2,승,인천,10.7,0,76
10.30화,SK 와이번스,8,2,1,13,1,0,패,서울,8.4,0,52
10.30화,키움 히어로즈,7,0,1,9,0,0,승,서울,8.4,0,52
