day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity
5.19화,한화 이글스,8,2,1,12,0,5,패,인천,13.9,0.4,99
5.19화,SK 와이번스,10,0,5,3,1,0,승,인천,13.9,0.4,99
5.19화,KIA 타이거즈,5,2,1,10,1,3,패,부산,19.1,0,74
5.19화,롯데 자이언츠,11,1,2,8,2,0,승,부산,19.1,0,74
5.19화,kt wiz,13,0,1,4,1,0,승,창원,22.3,0,57
5.19화,NC 다이노스,6,0,1,9,1,0,패,창원,22.3,0,57
5.19화,LG 트윈스,12,2,0,7,2,1,패,서울,15,0.5,94
5.19화,키움 히어로즈,17,1,0,9,2,1,승,서울,15,0.5,94
5.20수,한화 이글스,9,0,1,10,0,1,패,인천,19.3,0,63
5.20수,SK 와이번스,8,2,1,4,0,2,승,인천,19.3,0,63
5.20수,KIA 타이거즈,12,1,0,6,0,0,승,부산,17.7,0,62
5.20수,롯데 자이언츠,11,0,2,11,1,2,패,부산,17.7,0,62
5.20수,kt wiz,4,0,0,10,0,0,패,창원,20.9,0,42
5.20수,NC 다이노스,10,1,3,7,0,2,승,창원,20.9,0,42
5.20수,LG 트윈스,7,2,0,8,1,2,패,서울,20.9,0,38
5.20수,키움 히어로즈,14,2,0,10,0,1,승,서울,20.9,0,38
5.20수,삼성 라이온즈,24,4,1,6,1,0,승,서울,20.9,0,38
5.20수,두산 베어스,11,2,0,5,0,1,패,서울,20.9,0,38
5.21목,한화 이글스,10,2,0,7,0,0,승,인천,18,0,70
5.21목,SK 와이번스,4,0,1,9,1,3,패,인천,18,0,70
5.21목,KIA 타이거즈,9,1,1,6,0,0,패,부산,21.4,0,45
5.21목,롯데 자이언츠,8,1,0,6,0,1,승,부산,21.4,0,45
5.21목,kt wiz,9,0,2,8,0,1,패,창원,22.7,0,33
5.21목,NC 다이노스,8,2,1,7,0,0,승,창원,22.7,0,33
5.21목,LG 트윈스,10,2,2,9,1,0,승,서울,21.3,0,37
5.21목,키움 히어로즈,8,1,0,10,1,1,패,서울,21.3,0,37
5.21목,삼성 라이온즈,9,1,2,3,1,1,승,서울,21.3,0,37
5.21목,두산 베어스,5,0,0,7,1,1,패,서울,21.3,0,37
5.22금,한화 이글스,11,2,0,6,0,0,승,수원,21.8,0,43
5.22금,kt wiz,11,0,1,8,0,1,패,수원,21.8,0,43
5.22금,LG 트윈스,21,3,1,5,1,1,승,부산,22.2,0,40
5.22금,롯데 자이언츠,16,1,0,11,0,3,패,부산,22.2,0,40
5.22금,NC 다이노스,12,3,3,7,0,0,승,서울,24.6,0,28
5.22금,키움 히어로즈,2,0,0,9,0,0,패,서울,24.6,0,28
5.22금,SK 와이번스,7,1,1,3,0,0,패,서울,24.6,0,28
5.22금,두산 베어스,6,0,2,6,0,0,승,서울,24.6,0,28
5.22금,삼성 라이온즈,15,1,2,3,1,0,승,광주,24.4,0,32
5.22금,KIA 타이거즈,8,0,0,11,2,1,패,광주,24.4,0,32
5.23토,한화 이글스,11,0,2,5,2,1,승,수원,24.3,0,29
5.23토,kt wiz,9,0,2,4,0,0,패,수원,24.3,0,29
5.23토,LG 트윈스,17,1,0,8,2,1,패,부산,20.4,0,60
5.23토,롯데 자이언츠,21,7,1,9,0,2,승,부산,20.4,0,60
5.23토,NC 다이노스,15,2,2,4,1,0,승,서울,26.7,0,22
5.23토,키움 히어로즈,9,1,1,8,1,1,패,서울,26.7,0,22
5.23토,SK 와이번스,6,0,0,5,2,2,패,서울,26.7,0,22
5.23토,두산 베어스,9,0,0,3,0,0,승,서울,26.7,0,22
5.23토,삼성 라이온즈,7,0,0,10,0,0,패,광주,24.8,0,28
5.23토,KIA 타이거즈,5,0,0,10,1,0,승,광주,24.8,0,28
5.24일,한화 이글스,7,0,0,4,1,0,패,수원,22.4,0,24
5.24일,kt wiz,14,1,0,3,2,0,승,수원,22.4,0,24
5.24일,LG 트윈스,10,1,0,10,2,1,패,부산,21.7,0,60
5.24일,롯데 자이언츠,15,4,1,8,3,0,승,부산,21.7,0,60
5.24일,NC 다이노스,11,1,1,10,0,1,승,서울,25.8,0,25
5.24일,키움 히어로즈,14,0,0,6,1,3,패,서울,25.8,0,25
5.24일,삼성 라이온즈,8,0,0,2,3,1,패,광주,25.2,0,27
5.24일,KIA 타이거즈,8,1,2,10,1,0,승,광주,25.2,0,27
5.24일,SK 와이번스,8,0,0,8,1,1,패,서울,25.8,0,25
5.24일,두산 베어스,11,0,2,3,1,1,승,서울,25.8,0,25
5.26화,KIA 타이거즈,16,1,1,5,4,0,승,대전,29,0,25
5.26화,한화 이글스,7,1,0,13,0,1,패,대전,29,0,25
5.26화,kt wiz,4,0,0,12,1,1,패,서울,26.5,0,24
5.26화,LG 트윈스,10,1,0,7,0,0,승,서울,26.5,0,24
5.26화,롯데 자이언츠,12,4,2,5,0,2,승,인천,20.6,0,83
5.26화,SK 와이번스,9,0,1,8,0,1,패,인천,20.6,0,83
5.26화,두산 베어스,7,1,0,5,5,0,패,창원,28.3,0,31
5.26화,NC 다이노스,13,5,3,12,0,0,승,창원,28.3,0,31
5.26화,키움 히어로즈,7,0,0,5,1,1,패,대구,33.4,0,16
5.26화,삼성 라이온즈,10,0,0,8,1,1,승,대구,33.4,0,16
5.27수,KIA 타이거즈,7,0,1,10,1,1,패,대전,29.7,0,18
5.27수,한화 이글스,12,0,0,3,3,2,승,대전,29.7,0,18
5.27수,kt wiz,7,1,1,10,2,1,패,서울,28.9,0,19
5.27수,LG 트윈스,12,1,2,7,1,1,승,서울,28.9,0,19
5.27수,롯데 자이언츠,6,0,1,8,1,1,패,인천,26.8,0,28
5.27수,SK 와이번스,9,2,0,6,0,1,승,인천,26.8,0,28
5.27수,두산 베어스,7,0,1,10,0,2,패,창원,27.3,0,22
5.27수,NC 다이노스,12,0,1,11,1,1,승,창원,27.3,0,22
5.27수,키움 히어로즈,17,5,0,8,0,0,승,대구,32.1,0,20
5.27수,삼성 라이온즈,11,0,2,9,1,0,패,대구,32.1,0,20
5.28목,KIA 타이거즈,6,0,1,8,0,2,패,대전,30.3,0,28
5.28목,한화 이글스,3,0,1,7,2,0,승,대전,30.3,0,28
5.28목,kt wiz,11,0,0,11,2,1,승,서울,28.5,0,20
5.28목,LG 트윈스,3,0,0,13,0,1,패,서울,28.5,0,20
5.28목,롯데 자이언츠,10,1,2,13,0,1,승,인천,26.1,0,34
5.28목,SK 와이번스,7,0,0,5,0,0,패,인천,26.1,0,34
5.28목,두산 베어스,6,0,0,5,1,0,패,창원,24.1,0,38
5.28목,NC 다이노스,10,2,2,6,1,0,승,창원,24.1,0,38
5.28목,키움 히어로즈,16,5,0,10,1,1,승,대구,30,0,31
5.28목,삼성 라이온즈,8,2,0,3,0,0,패,대구,30,0,31
5.29금,한화 이글스,3,0,0,12,1,0,패,부산,24.7,0,54
5.29금,롯데 자이언츠,11,3,1,5,2,0,승,부산,24.7,0,54
5.29금,NC 다이노스,9,1,0,7,2,2,패,광주,26.2,0,39
5.29금,KIA 타이거즈,12,1,0,5,0,0,승,광주,26.2,0,39
5.29금,두산 베어스,13,0,1,9,0,1,승,수원,25.7,0,34
5.29금,kt wiz,7,0,1,9,0,2,패,수원,25.7,0,34
5.29금,삼성 라이온즈,9,3,3,8,1,0,승,서울,26.4,0,29
5.29금,LG 트윈스,3,0,0,10,0,0,패,서울,26.4,0,29
5.29금,키움 히어로즈,14,2,0,7,0,0,승,인천,21.9,0,61
5.29금,SK 와이번스,5,1,0,8,1,0,패,인천,21.9,0,61
5.30토,한화 이글스,6,1,1,6,0,4,승,부산,19.4,0,95
5.30토,롯데 자이언츠,8,1,3,12,0,1,패,부산,19.4,0,95
5.30토,삼성 라이온즈,9,1,1,5,2,0,승,서울,22.8,0,59
5.30토,LG 트윈스,6,0,0,6,0,0,패,서울,22.8,0,59
5.30토,NC 다이노스,13,1,2,4,3,1,승,광주,21.3,0,67
5.30토,KIA 타이거즈,8,2,1,11,0,1,패,광주,21.3,0,67
5.30토,두산 베어스,9,0,1,6,1,0,승,수원,20.1,0,72
5.30토,kt wiz,6,2,2,10,1,1,패,수원,20.1,0,72
5.30토,키움 히어로즈,11,1,2,14,1,0,무,인천,19.7,0,98
5.30토,SK 와이번스,8,1,2,18,2,0,무,인천,19.7,0,98
5.31일,한화 이글스,6,2,0,8,0,0,패,부산,21,0,71
5.31일,롯데 자이언츠,16,2,4,8,1,0,승,부산,21,0,71
5.31일,두산 베어스,17,1,3,5,2,0,승,수원,25.4,0,38
5.31일,kt wiz,9,2,0,8,0,1,패,수원,25.4,0,38
5.31일,삼성 라이온즈,9,0,0,4,1,1,승,서울,27.4,0,33
5.31일,LG 트윈스,5,0,1,9,0,2,패,서울,27.4,0,33
5.31일,키움 히어로즈,10,2,1,8,1,1,승,인천,23.5,0,62
5.31일,SK 와이번스,10,1,0,10,2,0,패,인천,23.5,0,62
5.31일,NC 다이노스,11,3,3,9,0,1,승,광주,25.2,0,53
5.31일,KIA 타이거즈,12,2,3,11,0,1,패,광주,25.2,0,53
6.2화,한화 이글스,15,4,2,12,0,0,패,서울,26.1,0,31
6.2화,키움 히어로즈,10,3,1,9,0,0,승,서울,26.1,0,31
6.2화,KIA 타이거즈,15,1,0,5,0,1,승,서울,26.1,0,31
6.2화,두산 베어스,5,1,0,4,2,0,패,서울,26.1,0,31
6.2화,LG 트윈스,18,4,2,8,0,1,승,창원,22.6,0,72
6.2화,NC 다이노스,7,1,0,5,1,0,패,창원,22.6,0,72
6.2화,롯데 자이언츠,8,2,1,15,0,4,패,대구,25.6,0,45
6.2화,삼성 라이온즈,17,1,1,5,1,0,승,대구,25.6,0,45
6.2화,SK 와이번스,19,1,1,11,0,0,승,수원,24.4,0,49
6.2화,kt wiz,14,0,1,12,0,1,패,수원,24.4,0,49
6.3수,한화 이글스,5,1,2,10,0,1,승,서울,28.8,0,16
6.3수,키움 히어로즈,6,0,0,9,3,0,패,서울,28.8,0,16
6.3수,KIA 타이거즈,3,1,1,7,0,1,패,서울,28.8,0,16
6.3수,두산 베어스,12,0,2,4,1,0,승,서울,28.8,0,16
6.3수,LG 트윈스,12,0,0,7,0,1,승,창원,20.9,0,48
6.3수,NC 다이노스,8,1,1,5,0,2,패,창원,20.9,0,48
6.3수,롯데 자이언츠,2,1,0,7,0,2,패,대구,28.7,0,24
6.3수,삼성 라이온즈,11,4,0,6,2,0,승,대구,28.7,0,24
6.3수,SK 와이번스,8,0,0,6,0,0,패,수원,24.8,0,40
6.3수,kt wiz,7,0,1,4,1,0,승,수원,24.8,0,40
6.4목,한화 이글스,8,2,1,5,3,2,패,서울,26.2,0,28
6.4목,키움 히어로즈,16,4,0,6,0,0,승,서울,26.2,0,28
6.4목,KIA 타이거즈,12,2,0,9,0,0,승,서울,26.2,0,28
6.4목,두산 베어스,1,0,1,5,1,0,패,서울,26.2,0,28
6.4목,LG 트윈스,11,1,6,12,0,0,승,창원,23.5,0,44
6.4목,NC 다이노스,2,0,2,8,0,1,패,창원,23.5,0,44
6.4목,롯데 자이언츠,6,1,0,12,1,2,패,대구,28.4,0,26
6.4목,삼성 라이온즈,9,0,1,8,0,0,승,대구,28.4,0,26
6.4목,SK 와이번스,9,0,0,5,2,0,패,수원,24.2,0,33
6.4목,kt wiz,15,2,1,6,0,0,승,수원,24.2,0,33
6.5금,kt wiz,5,1,3,8,0,0,패,대전,19.4,0,55
6.5금,한화 이글스,10,1,0,11,0,3,승,대전,19.4,0,55
6.5금,두산 베어스,8,1,0,4,2,1,패,서울,19.5,0,59
6.5금,키움 히어로즈,12,4,2,12,0,1,승,서울,19.5,0,59
6.5금,SK 와이번스,10,0,1,10,0,1,패,서울,19.5,0,59
6.5금,LG 트윈스,7,0,0,11,0,2,승,서울,19.5,0,59
6.5금,삼성 라이온즈,12,2,0,6,1,0,승,창원,16.3,0,81
6.5금,NC 다이노스,6,0,0,9,0,0,패,창원,16.3,0,81
6.6토,KIA 타이거즈,5,1,1,10,0,0,승,부산,19.4,0,77
6.6토,롯데 자이언츠,4,1,0,9,0,0,패,부산,19.4,0,77
6.6토,kt wiz,11,1,1,6,1,0,패,대전,28.3,0,37
6.6토,한화 이글스,11,0,1,8,1,0,승,대전,28.3,0,37
6.6토,두산 베어스,13,0,0,8,1,0,패,서울,27.2,0,36
6.6토,키움 히어로즈,14,3,0,6,1,1,승,서울,27.2,0,36
6.6토,SK 와이번스,13,2,0,8,1,2,승,서울,27.2,0,36
6.6토,LG 트윈스,14,0,0,5,1,2,패,서울,27.2,0,36
6.6토,삼성 라이온즈,10,2,0,10,0,1,패,창원,19.5,0,59
6.6토,NC 다이노스,9,1,1,8,0,0,승,창원,19.5,0,59
6.7일,KIA 타이거즈,6,1,0,8,1,0,패,부산,21.5,0,80
6.7일,롯데 자이언츠,9,1,1,4,1,0,승,부산,21.5,0,80
6.7일,kt wiz,10,1,1,2,0,1,승,대전,30.1,0,38
6.7일,한화 이글스,9,0,2,8,1,1,패,대전,30.1,0,38
6.7일,두산 베어스,15,3,3,3,0,1,승,서울,26.8,0,32
6.7일,키움 히어로즈,9,0,1,12,0,2,패,서울,26.8,0,32
6.7일,SK 와이번스,10,0,3,4,1,0,승,서울,26.8,0,32
6.7일,LG 트윈스,3,0,0,9,0,1,패,서울,26.8,0,32
6.7일,삼성 라이온즈,7,0,0,7,2,2,패,창원,21,0,61
6.7일,NC 다이노스,16,2,1,1,2,0,승,창원,21,0,61
6.9화,한화 이글스,10,2,0,9,0,1,승,대구,29.5,0,31
6.9화,삼성 라이온즈,2,0,0,7,0,0,패,대구,29.5,0,31
6.9화,kt wiz,11,4,1,9,0,1,승,부산,22.9,0,76
6.9화,롯데 자이언츠,8,0,0,8,2,1,패,부산,22.9,0,76
6.9화,NC 다이노스,10,1,2,10,0,0,승,인천,21.2,0,96
6.9화,SK 와이번스,7,0,0,8,0,1,패,인천,21.2,0,96
6.9화,두산 베어스,10,0,5,12,0,0,승,서울,25.2,0,54
6.9화,LG 트윈스,7,0,0,9,2,2,패,서울,25.2,0,54
6.9화,키움 히어로즈,9,1,3,8,3,2,패,광주,26.8,0,50
6.9화,KIA 타이거즈,10,1,0,6,1,1,승,광주,26.8,0,50
6.10수,한화 이글스,9,2,2,4,0,0,승,대구,30.5,0,34
6.10수,삼성 라이온즈,5,1,1,9,0,0,패,대구,30.5,0,34
6.10수,kt wiz,14,3,1,5,0,0,승,부산,25.3,0,63
6.10수,롯데 자이언츠,15,4,0,4,1,1,패,부산,25.3,0,63
6.10수,NC 다이노스,10,2,1,8,1,1,승,인천,24.4,0,76
6.10수,SK 와이번스,6,1,1,7,0,3,패,인천,24.4,0,76
6.10수,두산 베어스,7,1,0,6,1,0,패,서울,28.8,0,47
6.10수,LG 트윈스,8,1,3,5,1,0,승,서울,28.8,0,47
6.10수,키움 히어로즈,9,1,1,7,1,0,승,광주,28.5,0,33
6.10수,KIA 타이거즈,7,0,1,8,0,0,패,광주,28.5,0,33
6.11목,한화 이글스,9,1,0,8,0,0,승,대구,23.9,0,66
6.11목,삼성 라이온즈,8,0,2,10,0,1,패,대구,23.9,0,66
6.11목,kt wiz,16,4,0,9,0,0,승,부산,21.5,0,96
6.11목,롯데 자이언츠,9,2,1,10,1,2,패,부산,21.5,0,96
6.11목,두산 베어스,14,1,0,5,1,0,승,서울,25.8,0,55
6.11목,LG 트윈스,3,0,2,9,2,0,패,서울,25.8,0,55
6.11목,키움 히어로즈,9,2,0,4,0,1,패,광주,24.7,0,71
6.11목,KIA 타이거즈,10,1,2,8,1,0,승,광주,24.7,0,71
6.12금,LG 트윈스,12,2,0,6,1,2,승,대전,28.4,0,40
6.12금,한화 이글스,10,0,1,13,0,4,패,대전,28.4,0,40
6.12금,롯데 자이언츠,6,0,0,10,1,2,패,인천,23.2,0,75
6.12금,SK 와이번스,11,0,0,5,0,0,승,인천,23.2,0,75
6.12금,NC 다이노스,15,0,2,7,2,0,승,서울,26,0,45
6.12금,두산 베어스,10,1,0,5,0,0,패,서울,26,0,45
6.12금,삼성 라이온즈,15,3,0,5,0,0,승,광주,29.4,0,25
6.12금,KIA 타이거즈,5,1,0,9,1,1,패,광주,29.4,0,25
6.12금,키움 히어로즈,8,1,1,10,0,1,패,수원,27,0,51
6.12금,kt wiz,12,1,0,9,1,0,승,수원,27,0,51
6.13토,LG 트윈스,5,1,1,8,0,1,패,대전,31,0,39
6.13토,한화 이글스,10,0,2,5,2,0,승,대전,31,0,39
6.13토,롯데 자이언츠,7,1,1,11,0,0,패,인천,24.6,0,95
6.13토,SK 와이번스,12,1,0,5,0,1,승,인천,24.6,0,95
6.13토,NC 다이노스,8,0,1,6,0,1,패,서울,27.3,0,62
6.13토,두산 베어스,8,0,0,3,2,0,승,서울,27.3,0,62
6.13토,삼성 라이온즈,10,2,1,10,2,0,패,광주,25.1,0,58
6.13토,KIA 타이거즈,9,2,3,7,0,0,승,광주,25.1,0,58
6.13토,키움 히어로즈,14,1,0,9,0,0,승,수원,25.6,0,72
6.13토,kt wiz,5,1,0,4,0,2,패,수원,25.6,0,72
6.14일,LG 트윈스,8,1,1,12,0,0,패,대전,26.5,0,58
6.14일,한화 이글스,13,0,0,10,1,2,승,대전,26.5,0,58
6.14일,롯데 자이언츠,4,0,0,8,0,0,승,인천,22.9,0,85
6.14일,SK 와이번스,3,0,2,6,1,0,패,인천,22.9,0,85
6.14일,NC 다이노스,7,1,1,8,0,0,패,서울,24.9,0,57
6.14일,두산 베어스,14,1,1,5,1,0,승,서울,24.9,0,57
6.14일,키움 히어로즈,14,1,1,8,1,1,승,수원,24.2,0,60
6.14일,kt wiz,11,2,0,8,0,5,패,수원,24.2,0,60
6.16화,KIA 타이거즈,6,0,4,7,1,0,승,서울,28.3,0,53
6.16화,LG 트윈스,8,1,0,10,1,4,패,서울,28.3,0,53
6.16화,롯데 자이언츠,6,1,0,14,1,1,패,서울,28.3,0,53
6.16화,키움 히어로즈,14,1,0,6,1,0,승,서울,28.3,0,53
6.16화,NC 다이노스,8,1,1,5,2,0,패,수원,25.7,0,61
6.16화,kt wiz,9,1,0,5,1,0,승,수원,25.7,0,61
6.16화,두산 베어스,6,2,0,9,1,1,승,대구,25.7,0,66
6.16화,삼성 라이온즈,16,0,0,8,1,0,패,대구,25.7,0,66
6.16화,SK 와이번스,10,1,0,8,1,1,패,대전,28.9,0,63
6.16화,한화 이글스,9,4,0,4,0,1,승,대전,28.9,0,63
6.17수,KIA 타이거즈,4,0,0,5,1,1,패,서울,24.1,0,68
6.17수,LG 트윈스,9,0,1,4,0,0,승,서울,24.1,0,68
6.17수,롯데 자이언츠,17,2,1,8,1,0,승,서울,24.1,0,68
6.17수,키움 히어로즈,6,1,0,4,2,0,패,서울,24.1,0,68
6.17수,NC 다이노스,8,1,0,7,0,3,패,수원,23.1,0,89
6.17수,kt wiz,14,2,0,10,1,2,승,수원,23.1,0,89
6.17수,두산 베어스,13,2,2,6,1,0,패,대구,23.5,0,59
6.17수,삼성 라이온즈,12,2,0,10,0,1,승,대구,23.5,0,59
6.17수,SK 와이번스,12,2,1,7,0,0,승,대전,22.5,0,93
6.17수,한화 이글스,11,0,0,10,0,0,패,대전,22.5,0,93
6.18목,KIA 타이거즈,12,0,1,5,1,1,패,서울,29.6,0,40
6.18목,LG 트윈스,10,1,1,9,0,0,승,서울,29.6,0,40
6.18목,롯데 자이언츠,7,0,1,7,2,0,패,서울,29.6,0,40
6.18목,키움 히어로즈,14,2,1,6,0,1,승,서울,29.6,0,40
6.18목,NC 다이노스,16,1,1,8,2,1,승,수원,28,0,55
6.18목,kt wiz,9,0,0,6,0,0,패,수원,28,0,55
6.18목,두산 베어스,11,0,1,6,1,0,승,대구,23.4,0,66
6.18목,삼성 라이온즈,8,1,0,2,2,1,패,대구,23.4,0,66
6.18목,SK 와이번스,7,2,1,6,0,0,승,대전,28.6,0,48
6.18목,한화 이글스,12,0,0,7,1,1,패,대전,28.6,0,48
6.19금,한화 이글스,6,1,0,11,0,1,패,창원,23.6,0,63
6.19금,NC 다이노스,4,2,3,8,0,0,승,창원,23.6,0,63
6.19금,kt wiz,7,0,1,9,0,1,패,광주,26,0,64
6.19금,KIA 타이거즈,8,2,1,12,2,0,승,광주,26,0,64
6.19금,LG 트윈스,6,2,1,5,0,0,승,서울,27.9,0,48
6.19금,키움 히어로즈,7,1,0,8,3,1,패,서울,27.9,0,48
6.19금,롯데 자이언츠,11,0,1,5,1,0,승,서울,27.9,0,48
6.19금,두산 베어스,9,0,1,3,1,1,패,서울,27.9,0,48
6.19금,삼성 라이온즈,10,1,2,8,2,2,승,인천,26.3,0,70
6.19금,SK 와이번스,8,0,0,7,0,2,패,인천,26.3,0,70
6.20토,한화 이글스,8,0,0,11,2,1,패,창원,19.6,0,86
6.20토,NC 다이노스,8,1,2,3,0,2,승,창원,19.6,0,86
6.21일,한화 이글스,4,0,0,5,2,1,패,창원,21.6,0,78
6.21일,NC 다이노스,10,1,4,3,1,0,승,창원,21.6,0,78
6.21일,kt wiz,5,0,0,11,0,0,패,광주,24.7,0,67
6.21일,KIA 타이거즈,12,1,2,7,0,0,승,광주,24.7,0,67
6.21일,LG 트윈스,9,1,0,9,1,0,패,서울,27.9,0,52
6.21일,키움 히어로즈,8,1,0,5,2,0,승,서울,27.9,0,52
6.21일,롯데 자이언츠,2,0,0,4,0,2,패,서울,27.9,0,52
6.21일,두산 베어스,16,1,1,5,0,0,승,서울,27.9,0,52
6.21일,삼성 라이온즈,12,1,0,9,2,1,승,인천,25.2,0,65
6.21일,SK 와이번스,8,0,0,10,0,1,패,인천,25.2,0,65
6.23화,KIA 타이거즈,8,2,1,7,0,0,승,창원,23.5,0,68
6.23화,NC 다이노스,7,0,1,9,0,1,패,창원,23.5,0,68
6.23화,LG 트윈스,11,1,1,11,0,1,패,수원,27.5,0,55
6.23화,kt wiz,11,2,0,4,1,1,승,수원,27.5,0,55
6.23화,SK 와이번스,7,1,1,10,0,0,패,서울,27.8,0,57
6.23화,두산 베어스,13,1,1,6,2,0,승,서울,27.8,0,57
6.23화,삼성 라이온즈,21,2,0,7,2,0,승,부산,23.1,0,76
6.23화,롯데 자이언츠,8,1,0,8,2,0,패,부산,23.1,0,76
6.23화,키움 히어로즈,5,0,0,7,0,1,패,대전,29.5,0,47
6.23화,한화 이글스,4,1,0,4,0,0,승,대전,29.5,0,47
6.24수,KIA 타이거즈,8,0,0,4,1,0,패,창원,22.8,0,75
6.24수,NC 다이노스,13,1,2,4,1,0,승,창원,22.8,0,75
6.24수,LG 트윈스,11,2,1,5,2,1,승,수원,26.7,0,53
6.24수,kt wiz,8,0,0,11,2,0,패,수원,26.7,0,53
6.24수,SK 와이번스,16,1,2,4,2,0,승,서울,27.7,0,48
6.24수,두산 베어스,10,0,4,4,0,1,패,서울,27.7,0,48
6.24수,삼성 라이온즈,19,3,0,10,0,3,패,부산,23.1,0,73
6.24수,롯데 자이언츠,17,3,2,6,0,1,승,부산,23.1,0,73
6.25목,LG 트윈스,16,2,0,6,0,1,승,수원,24.9,0,68
6.25목,kt wiz,12,3,0,17,1,1,패,수원,24.9,0,68
6.25목,SK 와이번스,10,2,0,8,0,0,승,서울,27.1,0,46
6.25목,두산 베어스,14,0,1,6,0,1,패,서울,27.1,0,46
6.26금,한화 이글스,12,2,1,5,2,1,승,인천,22.9,0,76
6.26금,SK 와이번스,5,0,0,8,1,2,패,인천,22.9,0,76
6.26금,kt wiz,5,1,0,2,1,0,패,대구,24,0,74
6.26금,삼성 라이온즈,13,0,0,8,0,0,승,대구,24,0,74
6.26금,NC 다이노스,8,2,2,10,0,1,승,서울,23.9,0,60
6.26금,LG 트윈스,10,1,1,9,2,2,패,서울,23.9,0,60
6.26금,두산 베어스,11,1,0,1,3,0,승,광주,21.7,0,82
6.26금,KIA 타이거즈,3,1,1,8,3,0,패,광주,21.7,0,82
6.26금,키움 히어로즈,9,0,0,7,0,1,패,부산,23.8,0,85
6.26금,롯데 자이언츠,8,2,0,9,0,0,승,부산,23.8,0,85
6.27토,한화 이글스,13,2,1,11,0,2,패,인천,26.9,0,70
6.27토,SK 와이번스,12,3,0,8,0,0,승,인천,26.9,0,70
6.27토,kt wiz,11,0,1,7,0,2,패,대구,22.4,0,67
6.27토,삼성 라이온즈,11,1,6,5,0,0,승,대구,22.4,0,67
6.27토,NC 다이노스,14,0,3,5,2,0,패,서울,30,0,37
6.27토,LG 트윈스,11,1,0,5,0,0,승,서울,30,0,37
6.27토,두산 베어스,14,2,1,3,1,0,승,광주,22.5,0,82
6.27토,KIA 타이거즈,6,1,0,7,0,0,패,광주,22.5,0,82
6.27토,키움 히어로즈,8,1,0,6,0,1,승,부산,21.2,0,78
6.27토,롯데 자이언츠,7,0,0,10,1,0,패,부산,21.2,0,78
6.28일,한화 이글스,9,1,0,9,2,0,승,인천,25.2,0,81
6.28일,SK 와이번스,9,1,0,2,1,0,패,인천,25.2,0,81
6.28일,kt wiz,13,2,6,10,0,0,승,대구,24.2,0,65
6.28일,삼성 라이온즈,6,1,1,7,2,0,패,대구,24.2,0,65
6.28일,NC 다이노스,6,0,1,11,0,0,패,서울,28.3,0,52
6.28일,LG 트윈스,11,0,0,6,0,0,승,서울,28.3,0,52
6.28일,두산 베어스,6,0,0,4,1,0,패,광주,27.4,0,68
6.28일,KIA 타이거즈,4,0,1,5,0,2,승,광주,27.4,0,68
6.28일,키움 히어로즈,12,2,1,6,1,1,승,부산,21.9,0,75
6.28일,롯데 자이언츠,8,0,0,7,3,1,패,부산,21.9,0,75
7.1수,한화 이글스,5,0,0,8,2,1,패,광주,25,0,62
7.1수,KIA 타이거즈,8,2,2,3,0,0,승,광주,25,0,62
7.1수,kt wiz,11,1,0,10,1,0,승,인천,23.2,0,92
7.1수,SK 와이번스,9,0,2,12,1,0,패,인천,23.2,0,92
7.1수,LG 트윈스,10,0,0,5,2,1,패,서울,25.9,0,53
7.1수,두산 베어스,15,1,0,1,0,4,승,서울,25.9,0,53
7.1수,롯데 자이언츠,9,0,2,6,1,1,승,창원,26,0,69
7.1수,NC 다이노스,10,1,1,7,1,1,패,창원,26,0,69
7.1수,삼성 라이온즈,14,2,3,3,0,3,승,서울,25.9,0,53
7.1수,키움 히어로즈,16,3,0,9,0,3,패,서울,25.9,0,53
7.2목,한화 이글스,13,0,2,4,1,0,승,광주,26.2,0,66
7.2목,KIA 타이거즈,7,2,3,8,1,1,패,광주,26.2,0,66
7.2목,kt wiz,8,1,1,6,1,1,패,인천,23.5,0,99
7.2목,SK 와이번스,5,1,0,8,0,0,승,인천,23.5,0,99
7.2목,LG 트윈스,12,1,0,7,0,1,승,서울,27.2,0,33
7.2목,두산 베어스,4,0,0,6,2,0,패,서울,27.2,0,33
7.2목,롯데 자이언츠,4,1,1,7,0,1,패,창원,24.7,0,58
7.2목,NC 다이노스,8,0,4,7,1,2,승,창원,24.7,0,58
7.2목,삼성 라이온즈,10,0,0,6,1,1,패,서울,27.2,0,33
7.2목,키움 히어로즈,6,0,0,5,0,0,승,서울,27.2,0,33
7.3금,KIA 타이거즈,9,0,0,5,1,2,패,수원,24.8,0,56
7.3금,kt wiz,12,1,0,7,0,1,승,수원,24.8,0,56
7.3금,LG 트윈스,12,2,0,5,0,0,패,대구,27.8,0,32
7.3금,삼성 라이온즈,17,1,1,4,2,1,승,대구,27.8,0,32
7.3금,NC 다이노스,9,1,4,8,0,0,패,대전,26,0,44
7.3금,한화 이글스,13,1,0,6,0,1,승,대전,26,0,44
7.3금,SK 와이번스,16,1,0,7,3,2,승,부산,24.2,0,76
7.3금,롯데 자이언츠,11,2,0,8,2,0,패,부산,24.2,0,76
7.3금,키움 히어로즈,14,1,0,6,1,1,패,서울,26.3,0,51
